RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
753899,2,"Los Angeles, CA",msa,CA,218336.58006454603,219149.0691654038,220231.2968990084,222384.56654243523,224739.56847878944,227078.07802053465,229475.28565032303,231895.33149711465,234174.9944846857,236210.61813398803,238051.04797766337,239892.6573803702,241234.123479446,242693.94067442603,244352.6009041421,246791.28586946847,249337.715127519,251771.4841485495,254216.08471485067,256660.5512737973,259105.0775825136,261472.9960901783,263581.3516799218,265679.0800415639,267339.97953427426,269274.1293114201,271671.1243453108,274915.0325757609,278650.0539985688,282576.6870936155,287276.7675401955,292275.6149666303,297360.046931255,302013.6040422,306503.0362577327,310892.8833054535,314597.90624515584,318068.48782122106,321820.6149099295,326185.09686069074,331400.21380936785,336053.27341377275,341464.847255124,347194.1484030711,353719.4509594625,359565.9475709584,365085.3310819447,370490.4873630773,376407.5545369962,383122.4352854852,390847.02628099296,399924.6561804256,410713.06191736105,421893.9452331413,432319.2291474437,441282.19832809694,449760.8923502253,457929.0768421224,464050.9415550541,469652.3483126797,474495.6183907536,480567.8235907021,487249.271024032,494411.5126897697,501336.6413750424,507922.6147338211,515294.03960380633,523366.1764540719,531804.5017424411,540452.2754322551,547213.169821823,553569.8802437264,558998.4001115045,564035.568790543,568637.1787202208,572690.7768565265,577146.8620074667,580875.6436844592,582657.9328365215,584127.1808566242,583446.8448809477,583383.2535281595,582611.7514080532,582431.4802373393,582461.8396927277,582195.6207585701,581277.3020661924,579598.5981106405,576571.3720672278,573330.1083478746,568273.5982565876,562549.3508052484,555723.6075396702,548877.508521386,543194.628656243,536908.358017644,530879.322382057,522794.3442313876,513466.3132768183,501413.9153907512,488239.9524012042,475484.7059936491,463695.2430795754,453270.9478922328,445281.9694722165,438089.1077277798,430738.0798191601,421612.8710233949,413907.9205739677,408876.4082009534,405389.4181680404,402316.5105224747,399278.3080025139,395829.5518017838,393016.1604950325,391053.0140451666,390509.6868986866,390763.0205406409,392679.7917662428,396315.4582232004,398595.5878825642,398904.8632117634,399133.6568851237,401073.5394541727,403932.4031265215,404145.2414146895,402400.0286282874,398813.5662686983,395084.63352169096,391339.0302650126,387826.9097835356,385911.7299844935,384852.4178395945,384772.9180546223,383579.6179104494,382030.5137474816,378241.0603989812,376188.0360222805,374681.4464436906,372961.7541307428,369619.3581456764,365995.8236884668,364605.1954072661,364312.0037380417,363795.7904707783,362248.9535405063,359772.5118693116,357528.2095321118,356451.3734602831,356841.62470917177,358716.9490276032,362701.5226262662,368385.4219051096,375133.2445470272,382173.1702164877,389119.4418257964,394563.28019123146,398061.1115685408,400037.777405707,403009.53186833154,408156.2555627416,415079.7301191403,422695.66463348427,430622.9235653821,439049.3106427004,447519.5018589785,454721.0080000892,460460.18650542776,463489.6652462155,464864.12479119137,465324.131013064,466912.598728224,469037.8035650838,471042.1009884672,472930.198561929,475478.0338198124,479863.31683499645,484998.844499483,490544.9946472162,495383.3960257806,498727.2472405629,500465.2513590183,500835.7718866041,500980.5280024214,501602.6087957511,502840.8628766296,503571.0178485002,502446.3326240333,499582.0563472328,496182.5095499481,492591.78247384535,489268.7634519957,491757.6843000244,500310.3990660572,512144.011037691,521110.569491419,526711.500956966,531236.96994736,531803.0234421781,528416.1949509592,522005.9320786333,517493.4509140687,516473.8847119492,518241.987833096,525944.9635423588,537334.6023784194,550643.984975999,560233.8078010696,566776.3889721866,571663.7177883065,572762.9243576037,572637.064271136,572315.8428662944,575580.0735454516,579631.1100183148,584549.5691510633,590994.5278778762,598844.2495668936,606299.5606217865,611976.2709228484,616527.4520130189,619942.9928784418,623517.2440461031,628894.9372636575,636071.8569283973,643694.665504971,649091.8670015339,651968.5052229055,649582.3928656658,643360.8779972424,635783.229080711,630953.0963598051,628493.1575896613,627247.5107983104,628062.1862941236,631781.4699181743,637894.9757188455,644439.5973294553,650403.0692618807,655814.3680061252,658993.7434106016,660505.600748646,661262.3284502161,662214.9660726461,661287.1442585866,658496.4467573288,658184.1923391526,663162.6050039405,673835.0195435374,686611.0924271442,700759.5749872308,714257.699631393,723348.3421183745,729019.704591767,732171.6436160449,738897.4499401398,748433.257512516,760217.0065496941,771794.2089204261,780652.0193499359,787516.9149560226,794148.8604463931,802393.6236137684,812299.7972950438,824208.9783754437,838297.5771753932,854133.0196990535,868496.8031991449,879788.2259120756,886153.9403648732,887960.0110878277,884921.9270071299,879327.3824537611,874125.8001911038,870426.7610100227,867339.7429810733,859146.2788598541,848378.9961750441,838734.6472699931,836387.2724011267,840122.9472327242,847822.1067824513,858890.0355348991,872281.2745134978,885802.3434512076,897051.9865638036,905517.9641668048,910834.1894905908,910985.9191569946,908068.3725351013,906964.8982771834,910393.2571284,916221.3892770722,920132.1088325972,924461.5390292712,929591.8840575016,935947.3609797128,941113.8953415988,945565.4042839524,949544.3730615122,950074.433922284,948074.6739017228,943052.689222842,938798.7548811391,934095.397500244,929804.9574803286,927250.711189158,926195.0427630336,927236.3585573422,929617.2846235592,932886.2424506668
395057,12,"San Francisco, CA",msa,CA,283542.716120806,284651.878035098,286342.3401188922,290928.3412801169,297248.66733270563,303809.08533318434,309996.9572811984,315433.5891279229,321271.56222063705,326878.69424017024,332632.12801727065,338523.09538342466,343633.4252533041,348451.16811085783,353617.2699748935,359352.3780673778,364338.19276782713,367888.6670375315,370649.0886187927,373256.5069815144,375461.0719352827,376857.7382603536,377761.2162199277,377722.6730891892,377306.1721065908,377153.7262814092,377960.5922181096,380148.6495421812,382925.871378752,386851.00052041886,391269.63695992064,396145.0505975341,400506.45645739767,404044.9531696109,407171.6884138531,409880.16761449794,412532.8854674136,415255.0614919472,418049.31055908726,420888.0350419295,422732.3677350478,424104.601847569,425534.4582736167,428192.3177741841,431576.5839093861,435717.5015406099,439768.7639557901,444068.2203002896,449267.50152839225,455289.4261838936,462774.0765139408,470153.2210897302,477662.6232897532,484976.77416969166,492598.1440731498,500079.5144743603,507738.51713614754,515225.6644840818,523239.2978777907,531433.466971611,539896.9817849821,548834.3541446821,557693.2317769596,567020.6677389718,576228.0137292183,584865.3094127777,591981.2859730455,598416.2862998177,604580.4811758711,611021.2014493033,616134.0880696402,619929.5707534038,622489.1227870483,625248.4019044546,628376.5960007744,630408.1529330772,630473.7901056578,629582.7943372709,628255.4082116402,627543.7260672719,625703.7932598711,623336.5226376721,621680.8927716039,620986.4663896188,621890.3839619592,620815.5996305272,619272.2995831174,616843.0116184879,614169.7429058389,610952.0098499797,607773.3950751947,604895.5789486215,601695.9140280285,596825.0939367414,591452.5124882023,584232.1198191257,578048.8443758287,572797.022828159,567866.4151925308,562432.3009858268,555770.5025330099,548973.0017572121,541365.1883896763,533060.4322359186,524405.8398872558,516369.5560272725,508171.8782971054,501462.6054566041,493202.8134859976,486667.4377251473,480668.61687671306,475266.60692534776,470036.0438954493,466765.9362652276,464466.2205389209,460628.38175569073,455271.5604597802,453086.1455782459,455164.5273179574,460467.8904836783,465593.6066991458,468933.7325924014,470240.8732761637,470718.0092261985,471599.7675662513,471449.1901082808,469403.34288118925,467360.0526668883,464550.05553438974,462130.6121157575,458816.7258997447,455262.5327149223,452091.90789853904,448640.8975875828,446162.4000139632,443538.3124963026,440356.436652758,436239.9136020333,433606.4124092171,430437.8991107071,428568.5336199954,425832.4457993324,424118.9450060104,422807.0761390688,421124.44968987146,420521.22121624806,419862.3952064472,420921.030304534,423246.6386398352,427161.7995703272,431865.31006968144,438180.3192977114,445683.0839201657,453850.2948426938,462022.2087577505,470224.491971962,478810.5741729231,487101.0307815024,495123.8377623449,504000.9362197858,515313.5753511466,527841.916751935,539091.2797120186,547780.8470227307,555425.6813187484,562538.1131578718,568837.816863211,574405.5502932078,579826.9196028579,585348.7458952599,591123.7537976962,598258.5787807985,605875.2664205324,611956.3415640821,615202.4194914387,617662.8547731598,621960.3934255429,627580.9025247766,634350.0172823863,641192.3459378638,649321.6927736778,658103.2541385423,666714.1656016133,674744.6930620932,682946.7609944935,690909.9817429556,697973.4614065104,704780.8611670112,712507.3778324748,721199.4728819403,729180.3028841255,736538.7905885169,745169.310947177,754489.666733065,762137.8054584861,766594.5439690965,767551.7823408925,766999.2867207611,764590.2908031819,762969.0468234796,761869.3584902263,763210.371143919,766117.8361213133,771726.0802715899,778595.9774271919,785650.8788174503,791256.1625714777,796553.3194146504,800867.2999452632,805690.5989685999,808995.5525415548,812598.0391818808,817742.2009862874,825414.1926498018,834699.0340140605,845294.4223395088,857009.1076245854,868222.70342633,877756.134380204,885966.5443035016,894753.2039454466,902231.911086108,906061.207382125,907759.440727126,908684.905730803,910873.3184381884,911961.7599852764,911101.9438468736,908722.3110243456,904903.7583568562,901646.9269371124,899385.4095351655,897985.8411253835,898028.666634121,899072.2292499944,901389.7032049336,903178.1982166632,904493.2534067534,906374.4726010254,908825.8310098835,912106.0899652672,916418.9775589238,922236.480809668,927235.2139551054,926994.8430438204,922622.6375292968,919151.9260733548,921693.1887594974,930302.9024742738,941690.8349967018,955258.3764586236,968673.3943547016,981524.0498935188,993640.2714189008,1007078.7880939587,1023503.8710063956,1042204.0398769052,1061051.86823014,1076480.6335700203,1084499.9984806636,1087010.0499815808,1088779.252845595,1094404.5034559546,1102994.83767988,1119158.1158478938,1143884.989429283,1175167.6255990297,1200750.0234388576,1215112.8381620776,1215999.4822454164,1203587.018172182,1180368.6145338165,1153070.6760677064,1130924.1028756904,1114826.7074020738,1102742.150587079,1088782.9398436097,1076906.2408150155,1068262.3357422322,1066491.9801480498,1068630.9448925478,1073427.1986151654,1080145.1295917246,1087825.467286704,1095159.9301731435,1100251.6436551197,1101667.0464020595,1099717.884076072,1095399.9744279275,1093031.7905206953,1098136.3340532852,1109498.6427361008,1121656.898422722,1127573.3762144034,1129600.2744287343,1128202.5970141927,1126502.1057470758,1123724.5087873472,1123566.8094229966,1124644.8330962756,1124851.6939599246,1123596.85491308,1120536.8733635433,1116451.1400454757,1109327.4520213418,1099928.789024219,1091778.9874885974,1085305.2811321162,1083186.9307290688,1084182.9230790697,1087917.108810567
395025,13,"Riverside, CA",msa,CA,136729.29995024964,137288.17721647208,137829.0980742036,138936.97332771306,140030.27010591785,141173.38489766038,142318.65574380374,143595.76728319895,144887.19954235072,146228.0644949969,147492.59139514551,148720.6266529616,149934.74401885786,150998.8707496326,152187.42976966468,153435.33291367433,154819.78898043957,156216.67672522806,157791.46738814338,159597.26742919767,161367.26743276208,162971.2452937197,164419.76603345445,165909.2166349242,167278.86258852595,168500.56702756757,169628.34483651468,170852.33842241135,172326.68348096506,174254.4238159292,176488.77641830084,179189.9620390505,181984.2170361421,184742.7014562912,187367.8636169281,189768.26113721545,192115.87742677247,194098.2367064081,196236.12842211453,198784.4493708778,201937.78810098,205278.38987416064,208664.2494402919,212283.9863390476,215877.6791789749,219686.78908169255,223423.9809564956,227235.1861593164,230650.61201181865,234347.171353714,238734.9322915182,243829.3619287272,249168.4380471593,255352.76445131423,262477.9880150229,271000.20191330253,278657.68805801176,285686.12700260064,291181.22315192485,297588.43993266503,303102.991080415,309208.19872688863,314284.0299024982,320986.7713352504,326539.1818462919,332089.13671026874,336926.72520731884,342476.5843078803,348305.33876319934,353821.3630676816,358736.1350636538,362801.9016515696,366635.8616324183,370259.9934951733,374229.2265064745,377805.4380377573,381087.8475401541,383915.8854030838,386097.28448937135,387736.3172749315,388968.1150226852,389839.6207887172,390333.8824309536,390292.4561899351,389977.7883506408,390093.8064999455,389361.0597984408,387774.8774482782,384650.27274971706,380926.7194573845,376645.48855868215,371266.17829127447,365154.2415350435,358795.17508936505,352836.6174141749,347251.2454365512,341719.0441660964,334659.6285749694,325092.71319401177,313690.92633650574,302169.25086042,291195.4137143204,279548.9786757054,267859.15462768305,256758.1904096488,247991.9337522783,239687.86388452572,231326.2948421297,222879.38522969716,217136.43184302037,212940.4496119274,209135.3353781046,204502.97584976,201022.8522062633,198420.7090842901,196027.4821609225,193111.18775922875,190933.49508162023,190504.1250017015,191529.36690081345,193326.74417830975,194316.40029278852,195138.11260216977,195874.4353711122,197083.55055651188,197643.07109162275,197615.10159326787,196448.64101741603,195800.11132025704,194605.28694754533,194424.98415343335,194353.57243702956,194623.03659106305,194333.4461189517,193696.65762744707,192689.37416095892,191993.21293437947,190729.17920971417,189639.4429605584,188410.35758040947,187491.63242315696,186613.58213440492,186213.1253970497,185929.7979649041,185877.01023048387,185224.61442451272,184667.8165997085,184419.9298485402,184944.2547592676,185899.42353204984,186847.6998156242,187921.9412035155,189599.44545250628,192018.45906693683,194835.6259544397,197870.67454041,200958.44576738944,203702.37291143896,206502.1357805302,209799.27419634932,214460.42670953707,219711.39803355475,224927.32271148008,230113.35273540425,235758.22427900703,241861.91399555976,247399.7044467756,251757.23354167744,255011.0206834053,257610.67052438835,260256.8573310829,263141.1475993242,266262.571808944,268740.09971080883,270503.1824935728,271791.7529849059,273547.17440244136,275554.8520439264,277839.0958837293,279920.47762525384,281685.4260310033,282879.5608769715,283786.15336795856,284981.627550947,286786.25022210967,288754.7236922928,290583.9282503729,292059.7774922827,293290.6367105492,294233.9000952322,294900.1246877808,295447.44162693433,296955.13950687944,299444.7520809342,302287.2994380536,304881.9078627533,307021.5027349861,309208.40151560126,310571.36493183306,311587.9017523472,310682.13818804704,308829.66221437685,306097.85991491977,304573.4116074013,305933.2470374182,309989.9680670205,315945.76182314195,321291.196356536,325318.1702167906,328476.8431111712,330913.77290188294,333750.1593623284,337217.0829565104,341613.3995079945,346018.9524590044,350348.51282103406,353822.59731735155,356264.55022883,357508.527552889,358324.4217888841,359503.8577053554,360873.6499284807,362485.09699830087,364231.7574649582,366107.476696917,368450.6300469336,370367.2868543402,372024.049123525,372756.7781895576,373409.5017813253,373820.9009089374,374112.61175805406,373753.1475383493,373334.4048341682,373236.79999517486,373810.07067690016,375135.9562308253,377206.93414760864,380129.1899442354,383060.9991536155,385518.7507951704,387266.6992726466,388776.32172340713,389952.60487533646,390356.4675703405,390173.044072772,390677.43144187954,393026.3560153805,397931.7368772113,404665.6907066141,412937.2434500625,421599.2603623876,429342.3933634728,436507.223520267,443510.7954738114,451799.7763033311,461348.4003353592,471307.47692905815,480659.55224432616,488366.9315685511,494738.3199428909,500739.33511814737,507207.559766948,514366.7081492893,522858.4745717999,532566.5393248858,543731.669937975,554734.2862228375,564208.1724580295,570873.0870077263,573563.2053092906,572222.1218616877,568216.107949949,564559.0350395301,561570.1659220053,558883.1665247001,554350.8497538368,549640.3473662352,546049.875557779,545092.1974585453,546396.0588177239,549149.4580116281,552798.5497460183,556947.5399051182,560998.7547011309,565085.164099669,568586.3827249459,571760.8878343938,573748.6439207057,575108.8916879419,576640.6160004289,578757.8808917152,581406.5057293122,583204.8525254246,584787.5666335466,585877.9197404048,587337.7841603435,588531.1767426975,589926.7939892514,590997.6204346084,590920.070371315,589822.4038529872,587272.9565722044,585155.2119106103,582690.2596676024,580256.5184102881,577687.1708204682,575374.4957821522,574030.2044726216,573889.1582265845,574942.5886989891
395056,17,"San Diego, CA",msa,CA,212985.0740569689,213828.3071125064,214850.4309040993,217164.77011149572,219664.6800597651,222810.05482378392,226426.7131271239,230394.4115901599,234133.72232245636,237325.1721154824,240438.76432667128,243194.21419064797,245596.83857605892,248322.1437712065,251838.5976392047,256211.56294405056,260234.2140742601,263381.0005090017,265893.72028616746,268275.63254644425,270902.0676968613,273559.6649298801,276199.8832651059,278327.8515580743,280349.29546459013,282300.5588009806,284779.799536837,287733.57260033285,291401.86914868816,295461.7369866602,300507.8779034261,306016.8521821368,311764.47323526564,317379.3189169192,322532.2324565253,327968.0042774841,332723.4558838427,337218.74006407306,341798.7881983824,346648.9766180999,352018.93640297366,356707.2204902876,362393.18077963154,367784.6600899642,374122.9487178516,379712.3191278681,385135.5526374322,387689.1753874629,391566.03754728806,397429.7196505926,405929.8035334695,413992.5020890096,422136.05397639546,434458.2029421909,447564.476871802,460372.1753277474,470605.0753403452,480040.4297708142,487713.0835257438,494249.6603371466,498560.5445019957,502163.4543655317,507431.8265234081,514376.1249802004,521768.6976022285,525635.7212265439,527721.3989006989,529386.8383282874,530878.0902832333,531722.231657935,531967.5267932486,532069.5464339864,533177.7804086843,533059.4962665917,533139.3173658242,532543.5402769133,533450.3747484166,533087.2968293997,531249.7470977902,527929.9657251384,524729.1873761463,522004.2019800488,520409.18905747007,518735.246615127,517302.45173642295,515248.4369551032,510587.9531561579,505310.323986584,499496.8115164812,495089.6746825218,490383.5835277924,486930.00794224377,482830.5285655279,478608.6765170661,473225.67515905737,468896.75799551886,463303.8278471585,456383.131075702,448297.00933003536,441425.3313548288,433856.1467541448,426005.6648776021,417053.7617761351,408326.62630240695,398361.3705908079,389275.4716610932,380930.7553660658,374899.44693032856,369738.9108936311,366386.214322885,364382.7082303001,360495.4576331657,357424.9157952449,352322.16687042575,350431.050995885,347873.6208751325,348193.7919829304,348600.1610238185,351481.790742469,354694.2545860116,357946.40857837326,359978.5261200786,361975.0645954532,365198.080338428,366529.6494369681,366717.2415798564,364941.4083634691,363125.1380460255,360445.3084906847,356659.8750974373,353226.95549318334,351504.8204596523,350489.70872922783,349606.2375826068,347455.2131284317,345897.5847429307,344318.1144108655,343434.6344212722,342011.35282985243,339137.73480583885,335886.54357888893,333112.5343238016,331841.7513300415,330788.16427576455,331082.65184258786,331871.1629426874,332849.52788486984,332612.06070078566,332862.76145345235,334611.2897949248,336642.958505423,339157.2485160746,342009.37254113564,346048.1240536766,350575.2608565106,355372.14911129634,360499.2330344248,365682.8719920032,370115.9609975517,374901.4077080976,380904.479099767,388762.6914623974,396113.1746392947,402828.2888247865,408752.9311606947,414460.0231476797,418616.6056702659,421734.9188127189,424304.0740909446,427357.8275616455,430447.0722103748,433984.3663396885,437301.06886534713,440298.5180429879,441254.39962633024,441572.60293372977,442149.9866414358,444190.7858227854,446888.4024251764,449599.8598933939,452606.4967195933,455821.1617385685,459028.3996527516,461838.09885184607,464509.9505041689,467270.8565331385,469389.80418344325,471773.9286952938,474849.5295431632,479376.4752349253,483975.4102402642,488126.09288717626,492438.4103593508,496539.3118203574,499518.9823597573,501272.03174653294,502282.3962308914,504059.1158810016,505455.5807866824,507252.08738501807,508735.4005207408,511754.05945394887,515261.8299850614,520110.9432563176,524546.3252514529,528791.2755066255,531716.4913181701,534794.4614132103,537361.1207326017,540678.7584723457,543064.804590881,546311.4422093554,549491.6293211404,553975.7343464632,557890.6037272704,562311.3286360512,566007.2953504239,569193.7036329173,571278.012596219,573049.0255888588,575286.475281264,577050.2297593678,578643.608125423,579957.6649239318,581185.5961212,582439.4821782131,583061.3000292588,582858.2684554365,582416.0316812504,582203.8959228763,583153.4617893373,584467.3402330455,585203.0180429462,585704.6563866314,585712.4597424408,586433.1608948231,586874.1606086107,587997.0612795131,590083.8452028247,593262.0757690951,596968.3779735352,601110.6715502152,605643.9302229924,610304.2110546563,612653.5560165975,612905.8539878024,612716.9048890494,615179.9803230969,621556.1354665189,630479.063679306,641802.3890201041,653537.525720182,664939.8354357482,675702.9611052386,687039.5274146453,700409.5954574448,715921.2427512389,731679.9668752073,744404.8280210324,751362.9179672998,754002.5826234653,756327.7940871144,761447.6983635923,769622.8243490752,784521.0614693267,806050.4392661963,833131.7566467641,857832.0296960667,875989.8547245878,885942.7161742715,886264.1461570878,878300.4713552324,865239.6042421287,853499.2644970072,844582.9660523864,837999.3079491141,830935.2629085338,825862.7900270234,824090.0505730985,827193.4276656677,833831.7347080206,843125.155405188,854287.1936184922,865963.6732966276,877245.4322930208,886501.3536092384,892871.2648772782,896232.4003194921,898487.6602264718,902994.6051405864,911154.9627302148,921336.6794490392,930048.7352703088,934507.5254286778,935936.9361695548,935497.1872525122,935049.10547484,934339.7021819616,934530.4578303637,935035.3781200664,935139.5197785808,934607.4985990048,932499.2770882976,929365.8557124782,924581.9238695494,919386.595283851,915044.584396027,911650.8247148778,909809.5470975958,909777.811432008,910767.7883274832
